doc_id,doc_type,text
DOC-APP-00009,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Craig, Hamilton and Booker (PIN: A95187026672B)
Date: 2026-02-21
Original Case Ref: TAT/9233/9506

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-11, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Samuel Rivera, Advocate for the Appellant"
DOC-APP-00010,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Marshall-Barrera (PIN: A01256562590B)
Date: 2026-03-23
Original Case Ref: TAT/2067/9408

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-14, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Austin Arellano, Advocate for the Appellant"
DOC-APP-00011,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Anderson-Daniels (PIN: A31575262803B)
Date: 2025-07-20
Original Case Ref: TAT/7242/3913

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-27, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Lisa Lopez, Advocate for the Appellant"
DOC-APP-00012,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Page-Randall (PIN: A25766346067B)
Date: 2026-01-25
Original Case Ref: TAT/1698/3078

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-24, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Bradley Moran, Advocate for the Appellant"
DOC-APP-00013,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Todd-Alvarez (PIN: A78479945083B)
Date: 2025-12-22
Original Case Ref: TAT/5138/6208

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-07, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Jamie Waller, Advocate for the Appellant"
DOC-APP-00014,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Ramirez, Ellison and Ramos (PIN: A90007517558B)
Date: 2025-12-09
Original Case Ref: TAT/0804/4849

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-04, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Steven Kelly, Advocate for the Appellant"
DOC-APP-00015,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Henry Group (PIN: A96965016861B)
Date: 2026-02-16
Original Case Ref: TAT/4255/0478

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-02, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Tyler Norris, Advocate for the Appellant"
DOC-APP-00016,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Raymond, Meyer and Sanders (PIN: A37070038449B)
Date: 2025-09-23
Original Case Ref: TAT/4387/7681

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-08, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Erica Christian, Advocate for the Appellant"
DOC-APP-00017,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Moore-Abbott (PIN: A48077562126B)
Date: 2025-07-20
Original Case Ref: TAT/7468/8051

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-02, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Tina Whitaker, Advocate for the Appellant"
DOC-APP-00018,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Nielsen-Davis (PIN: A26441900259B)
Date: 2025-08-27
Original Case Ref: TAT/8593/7552

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-24, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: William Stevens, Advocate for the Appellant"
DOC-APP-00019,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Palmer Ltd (PIN: A72839062722B)
Date: 2025-09-12
Original Case Ref: TAT/6310/9977

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-06, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Samantha Turner, Advocate for the Appellant"
DOC-APP-00020,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Alvarez-Rose (PIN: A18875507074B)
Date: 2025-07-12
Original Case Ref: TAT/5947/5114

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-02, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Stephen Molina, Advocate for the Appellant"
DOC-APP-00021,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Johnson PLC (PIN: A86082545474B)
Date: 2025-08-17
Original Case Ref: TAT/4453/3564

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-30, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Rachel Espinoza, Advocate for the Appellant"
DOC-APP-00022,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Schwartz Ltd (PIN: A19041931522B)
Date: 2025-12-04
Original Case Ref: TAT/9466/1638

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-28, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Kevin Coleman, Advocate for the Appellant"
DOC-APP-00023,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Hill, Miller and Durham (PIN: A00323818564B)
Date: 2025-11-02
Original Case Ref: TAT/9702/0687

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-24, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Stephen Hardy, Advocate for the Appellant"
DOC-APP-00024,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Ray Inc (PIN: A84073766104B)
Date: 2026-04-02
Original Case Ref: TAT/4887/2960

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-11, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Robert Myers, Advocate for the Appellant"
DOC-APP-00025,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Walsh, Williams and Conner (PIN: A67449007014B)
Date: 2026-01-28
Original Case Ref: TAT/8664/0195

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-11, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Mike Wells, Advocate for the Appellant"
DOC-APP-00026,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Hodge Group (PIN: A04007828800B)
Date: 2025-08-12
Original Case Ref: TAT/3288/8942

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-13, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: James Long, Advocate for the Appellant"
DOC-APP-00027,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Bennett PLC (PIN: A03900480073B)
Date: 2025-08-08
Original Case Ref: TAT/4332/1288

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-01, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Joseph Ward, Advocate for the Appellant"
DOC-APP-00028,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Strong LLC (PIN: A99081491771B)
Date: 2025-08-27
Original Case Ref: TAT/0311/1485

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-22, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Eric Taylor, Advocate for the Appellant"
DOC-APP-00029,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Dean-Morris (PIN: A94939988637B)
Date: 2026-04-09
Original Case Ref: TAT/9063/2007

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-04, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Alexander Sweeney, Advocate for the Appellant"
DOC-APP-00030,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Evans, Pollard and Chen (PIN: A12575149712B)
Date: 2026-04-15
Original Case Ref: TAT/6762/5594

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-12, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Gregory Oneill, Advocate for the Appellant"
DOC-APP-00031,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Murphy, Rivera and Nichols (PIN: A74240184362B)
Date: 2026-03-04
Original Case Ref: TAT/5476/5688

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-21, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Emily Rivas, Advocate for the Appellant"
DOC-APP-00032,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Brown, Page and Farrell (PIN: A66735015808B)
Date: 2026-01-29
Original Case Ref: TAT/0081/0672

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-25, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Patrick Spencer, Advocate for the Appellant"
DOC-APP-00033,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Frey, Bray and Frost (PIN: A96948614731B)
Date: 2025-08-09
Original Case Ref: TAT/1163/9171

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-27, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Emma Banks, Advocate for the Appellant"
DOC-APP-00034,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Bailey, Paul and Adams (PIN: A18003797827B)
Date: 2025-09-27
Original Case Ref: TAT/1654/6325

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-18, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Austin Williams, Advocate for the Appellant"
DOC-APP-00035,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Duran, Bailey and Stuart (PIN: A64847921515B)
Date: 2026-01-03
Original Case Ref: TAT/8918/1696

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-10, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Andrew Lam, Advocate for the Appellant"
DOC-APP-00036,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Stone PLC (PIN: A62697430225B)
Date: 2026-04-29
Original Case Ref: TAT/5619/5905

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-04, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Alfred Juarez, Advocate for the Appellant"
DOC-APP-00037,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Burgess PLC (PIN: A59707782899B)
Date: 2026-01-07
Original Case Ref: TAT/4717/6762

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-22, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Savannah Walker, Advocate for the Appellant"
DOC-APP-00038,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Dominguez-Schmidt (PIN: A87984833715B)
Date: 2025-12-17
Original Case Ref: TAT/6644/1647

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-24, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Susan Jones, Advocate for the Appellant"
DOC-APP-00039,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Kelly Group (PIN: A41828893231B)
Date: 2026-02-16
Original Case Ref: TAT/3878/2146

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-12, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Cameron Rivera, Advocate for the Appellant"
DOC-APP-00040,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Mcclure LLC (PIN: A95577593126B)
Date: 2026-06-09
Original Case Ref: TAT/4473/3139

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-15, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Cassandra Stewart, Advocate for the Appellant"
DOC-APP-00041,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Pruitt LLC (PIN: A85873117589B)
Date: 2025-12-10
Original Case Ref: TAT/5605/7681

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-06, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Stephen Crawford, Advocate for the Appellant"
DOC-APP-00042,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Hughes-Pope (PIN: A06779437642B)
Date: 2026-03-08
Original Case Ref: TAT/9576/8875

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-15, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Dr. Samuel Smith, Advocate for the Appellant"
DOC-APP-00043,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Wong-Howell (PIN: A57973396910B)
Date: 2026-05-22
Original Case Ref: TAT/9903/7341

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-22, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: John Burke, Advocate for the Appellant"
DOC-APP-00044,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Schmidt-Mitchell (PIN: A29628915990B)
Date: 2026-05-23
Original Case Ref: TAT/8830/5600

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-26, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Ryan Fox, Advocate for the Appellant"
DOC-APP-00045,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Ellison PLC (PIN: A43476347423B)
Date: 2026-05-04
Original Case Ref: TAT/8631/9755

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-29, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Chloe Brown, Advocate for the Appellant"
DOC-APP-00046,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Barker-Silva (PIN: A97809029259B)
Date: 2026-01-27
Original Case Ref: TAT/2898/1464

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-28, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Amanda Knight, Advocate for the Appellant"
DOC-APP-00047,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Taylor LLC (PIN: A60324696686B)
Date: 2026-05-29
Original Case Ref: TAT/3444/8603

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-24, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Jason Smith, Advocate for the Appellant"
DOC-APP-00048,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Cunningham and Sons (PIN: A65570876718B)
Date: 2026-02-01
Original Case Ref: TAT/2329/2646

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-16, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Richard Berry, Advocate for the Appellant"
DOC-APP-00049,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Church, Jones and Molina (PIN: A55529268478B)
Date: 2025-09-27
Original Case Ref: TAT/8515/6287

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-25, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Melanie King, Advocate for the Appellant"
DOC-APP-00050,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Trevino and Sons (PIN: A10675742755B)
Date: 2026-03-11
Original Case Ref: TAT/3553/5892

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-23, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: William Cabrera, Advocate for the Appellant"
DOC-APP-00051,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Fitzpatrick-Martin (PIN: A71531592573B)
Date: 2026-02-20
Original Case Ref: TAT/8446/5812

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-22, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Alan Conner, Advocate for the Appellant"
DOC-APP-00052,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Barton-Gill (PIN: A82835992808B)
Date: 2026-03-16
Original Case Ref: TAT/7477/8906

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-14, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Steven Smith, Advocate for the Appellant"
DOC-APP-00053,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Mercer LLC (PIN: A59258958300B)
Date: 2025-10-01
Original Case Ref: TAT/8021/6536

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-22, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Christopher Anderson, Advocate for the Appellant"
DOC-APP-00054,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Phillips-Hunter (PIN: A57101600373B)
Date: 2026-03-01
Original Case Ref: TAT/1096/8710

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-23, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Kimberly Robertson, Advocate for the Appellant"
DOC-APP-00055,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Clark Ltd (PIN: A21877407551B)
Date: 2026-04-15
Original Case Ref: TAT/5613/6991

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-23, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Michelle Nichols, Advocate for the Appellant"
DOC-APP-00056,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Massey PLC (PIN: A03593133061B)
Date: 2025-09-18
Original Case Ref: TAT/9378/8992

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-12, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Ashley Jensen, Advocate for the Appellant"
DOC-APP-00057,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Perez-Gay (PIN: A28549613257B)
Date: 2025-08-07
Original Case Ref: TAT/7469/1360

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-07, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Lance Lopez, Advocate for the Appellant"
DOC-APP-00058,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Hernandez, Avery and Medina (PIN: A98654717067B)
Date: 2025-11-08
Original Case Ref: TAT/4482/1427

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-05, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Jim Dunn, Advocate for the Appellant"
